,image,head_pose,drowsiness,emotion,label,result
15,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0372.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
16,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0327.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
17,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0053.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
18,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0165.jpg,1.0,Active!!,Frustrated,0.4,Not Engaged
19,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0355.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
20,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0203.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
21,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0006.jpg,0.0,Active!!,Bored,0.0,Not Engaged
22,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0095.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
23,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0070.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
24,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0155.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
25,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0092.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
26,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0057.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
27,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0044.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
28,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/131.jpg,,Active!!,Bored,0.0,Not Engaged
29,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0078.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
30,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0091.jpg,1.0,Active!!,Frustrated,0.4,Not Engaged
31,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0011.jpg,,Active!!,Bored,0.0,Not Engaged
32,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0404.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
33,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0171.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
34,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0056.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
35,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0019.jpg,,Active!!,Frustrated,0.25,Not Engaged
36,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0008.jpg,0.0,Active!!,Bored,0.0,Not Engaged
37,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0318.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
38,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0154.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
39,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0116.jpg,,Active!!,Frustrated,0.25,Not Engaged
40,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0061.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
41,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0082.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
42,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0207.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
43,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0107.jpg,1.0,Active!!,Frustrated,0.4,Not Engaged
44,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0067.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
45,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0027.jpg,1.0,Active!!,Frustrated,0.4,Not Engaged
46,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0076.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
47,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0098.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
48,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0175.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
49,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0331.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
50,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0026.jpg,1.0,Active!!,Frustrated,0.4,Not Engaged
51,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0021.jpg,1.0,Active!!,Frustrated,0.4,Not Engaged
52,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0145.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
53,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0252.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
54,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0302.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
55,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0065.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
56,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0140.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
57,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0079.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
58,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0271.jpg,1.0,Active!!,Frustrated,0.4,Not Engaged
59,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0005.jpg,0.0,Active!!,Bored,0.0,Not Engaged
60,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0042.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
61,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0405.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
62,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0323.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
63,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0040.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
64,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0094.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
65,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0289.jpg,1.0,Active!!,Frustrated,0.4,Not Engaged
66,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0387.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
67,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0132.jpg,1.0,Active!!,Frustrated,0.4,Not Engaged
68,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0380.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
69,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0386.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
70,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0369.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
71,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0247.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
72,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0282.jpg,1.0,Active!!,Frustrated,0.4,Not Engaged
73,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0009.jpg,,Active!!,Bored,0.0,Not Engaged
74,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0023.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
75,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0046.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
76,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0320.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
77,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0279.jpg,,Active!!,Frustrated,0.25,Not Engaged
78,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0146.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
79,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0268.jpg,1.0,Active!!,Frustrated,0.4,Not Engaged
80,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0377.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
81,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0292.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
82,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0055.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
83,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0290.jpg,1.0,Active!!,Frustrated,0.4,Not Engaged
84,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0031.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
85,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0093.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
86,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0214.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
87,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0169.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
88,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/91.jpg,,Drowsy!!,Bored,0.0,Not Engaged
89,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0068.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
90,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0110.jpg,1.0,Active!!,Frustrated,0.4,Not Engaged
91,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0032.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
92,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0300.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
93,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0195.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
94,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0261.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
95,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0277.jpg,,Active!!,Frustrated,0.25,Not Engaged
96,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0370.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
97,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0135.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
98,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0136.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
99,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0350.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
100,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0111.jpg,,Active!!,Frustrated,0.25,Not Engaged
101,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0351.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
102,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0345.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
103,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0315.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
104,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0376.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
105,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0117.jpg,,Active!!,Frustrated,0.25,Not Engaged
106,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0250.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
107,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0002.jpg,,Active!!,Bored,0.0,Not Engaged
108,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0018.jpg,,Active!!,Frustrated,0.25,Not Engaged
109,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0348.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
110,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0347.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
111,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0381.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
112,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0312.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
113,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0089.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
114,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0017.jpg,,Active!!,Bored,0.0,Not Engaged
115,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0003.jpg,,Active!!,Bored,0.0,Not Engaged
116,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0147.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
117,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0010.jpg,,Active!!,Bored,0.0,Not Engaged
118,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0413.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
119,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0052.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
120,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0333.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
121,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0213.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
122,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0258.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
123,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0259.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
124,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0341.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
125,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0120.jpg,,Active!!,Frustrated,0.25,Not Engaged
126,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0209.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
127,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0119.jpg,,Active!!,Frustrated,0.25,Not Engaged
128,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0362.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
129,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0025.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
130,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0013.jpg,0.0,Active!!,Bored,0.0,Not Engaged
131,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0131.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
132,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0334.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
133,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0349.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
134,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0260.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
135,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0022.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
136,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0264.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
137,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/145.jpg,,Active!!,Bored,0.0,Not Engaged
138,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0151.jpg,1.0,Active!!,Frustrated,0.4,Not Engaged
139,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/135.jpg,1.0,Active!!,Bored,0.15,Not Engaged
140,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0363.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
141,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0020.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
142,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0266.jpg,1.0,Active!!,Frustrated,0.4,Not Engaged
143,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0262.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
144,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0102.jpg,1.0,Active!!,Frustrated,0.4,Not Engaged
145,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0314.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
146,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0126.jpg,,Active!!,Frustrated,0.25,Not Engaged
147,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0049.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
148,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0075.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
149,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0134.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
150,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0073.jpg,1.0,Active!!,Frustrated,0.4,Not Engaged
151,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0125.jpg,,Active!!,Frustrated,0.25,Not Engaged
152,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0041.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
153,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0028.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
154,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0121.jpg,,Active!!,Frustrated,0.25,Not Engaged
155,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0243.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
156,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0338.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
157,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0299.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
158,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0354.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
159,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0029.jpg,1.0,Active!!,Frustrated,0.4,Not Engaged
160,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0172.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
161,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0196.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
162,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0083.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
163,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0144.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
164,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0062.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
165,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0043.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
166,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0308.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
167,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0158.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
168,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0316.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
169,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0295.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
170,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0048.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
171,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0304.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
172,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0278.jpg,,Active!!,Frustrated,0.25,Not Engaged
173,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0303.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
174,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0014.jpg,0.0,Active!!,Bored,0.0,Not Engaged
175,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0064.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
176,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0097.jpg,1.0,Active!!,Frustrated,0.4,Not Engaged
177,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0088.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
178,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0352.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
179,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0143.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
180,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0148.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
181,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0313.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
182,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0328.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
183,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0160.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
184,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0081.jpg,1.0,Active!!,Frustrated,0.4,Not Engaged
185,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0254.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
186,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0153.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
187,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0321.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
188,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0217.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
189,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0063.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
190,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0059.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
191,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0383.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
192,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0280.jpg,,Active!!,Frustrated,0.25,Not Engaged
193,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0139.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
194,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0309.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
195,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0133.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
196,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0219.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
197,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0159.jpg,1.0,Active!!,Frustrated,0.4,Not Engaged
198,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0105.jpg,1.0,Active!!,Frustrated,0.4,Not Engaged
199,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0080.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
200,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0142.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
201,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0204.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
202,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0161.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
203,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0242.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
204,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0216.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
205,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0311.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
206,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0221.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
207,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0015.jpg,0.0,Active!!,Bored,0.0,Not Engaged
208,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0379.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
209,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0137.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
210,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0103.jpg,1.0,Active!!,Frustrated,0.4,Not Engaged
211,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0353.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
212,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0047.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
213,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0367.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
214,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0114.jpg,,Active!!,Frustrated,0.25,Not Engaged
215,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0366.jpg,0.0,Active!!,Frustrated,0.25,Not Engaged
